code,101,102,103,104,105,106,107,108,109,110,111,112
68000100005,125,-29,37,157,64,93,53,33,57,29,-12,79
68000100006,-52,-60,-53,77,-4,58,119,304,205,-3,-24,-17
68000100007,-47,-48,-56,22,-24,17,-32,117,46,-71,-54,97
68000100008,140,93,123,289,114,155,80,51,5,84,100,114
68000100009,-67,-33,-25,18,35,21,-5,8,-11,-85,-40,30
68000100010,-22,-14,-8,59,-69,37,-51,-93,-59,-64,-133,-31
68000100011,-32,49,-35,118,26,11,42,11,-80,-85,-10,41
68000100012,43,85,111,166,189,15,53,-33,-36,-46,2,-6
68000100013,37,88,96,210,289,53,56,-15,-2,-76,69,-14
68000100014,56,181,30,143,18,99,27,-5,59,253,61,150
68000100015,-12,-45,-77,-1,19,10,7,26,4,-98,-101,-49
68000100016,26,-2,33,150,32,5,-14,-42,-147,-107,-51,-15
68000100017,-37,-9,8,8,19,20,-25,-27,-15,-38,49,55
68000100018,20,-72,-10,49,-33,11,-58,-34,-48,13,-102,-28
68000100019,-69,46,113,-67,0,-36,25,-9,-92,-54,-50,-38
68000100020,135,97,91,75,32,33,29,-29,-13,-17,6,-17
68000100021,0,5,-1,43,394,239,175,81,92,59,64,124
68000100022,50,11,-15,57,47,1,52,1,-36,-13,-5,39
68000100023,-20,8,4,95,39,-35,-41,3,-23,57,-76,24
68000100024,-17,61,167,111,104,82,-59,-38,-75,31,17,137
68000100025,-13,2,-34,14,12,24,23,-15,-44,-14,-62,4
68000100026,75,-9,84,120,87,112,261,39,2,-30,-12,-20
68000100027,-2,-31,-1,-17,75,-19,2,19,18,3,-70,-34
68000100028,179,-29,-138,80,60,0,-41,440,237,-6,-8,-32
68000100029,-18,5,-1,62,3,7,19,9,-43,-20,-11,38
68000100030,33,137,77,193,104,65,63,33,56,79,28,40
68000100031,-15,-101,-50,187,92,118,73,19,-30,99,67,86
68000100032,34,-26,-22,120,48,34,5,48,114,21,-5,-13
68000100033,235,156,252,432,175,426,506,363,251,106,117,126
68000100034,30,-30,3,-3,55,29,-51,-12,-160,-54,16,-15
68000100035,-29,-30,11,13,-31,57,21,-45,-33,12,-62,45
68000100036,-7,-26,19,6,-3,13,-36,29,14,-18,-67,19
68000100037,-2,-8,46,122,100,60,62,120,4,-94,9,112
68000100038,26,34,-12,23,60,47,-59,7,-28,-11,-84,5
68000100039,1,154,46,79,77,55,101,42,13,-4,-23,-17
68000100040,-18,-6,-29,20,40,-18,1,-24,-8,-11,22,80
68000100041,-18,-20,-61,258,117,37,41,98,41,-72,-24,97
68000100042,24,-51,-59,104,23,-6,73,-1,-110,-61,-59,13
68000100043,8,152,66,170,250,138,192,-6,-52,33,-7,-17
68000100044,15,331,119,243,137,106,167,77,91,-2,15,57
68000100045,13,-14,62,510,409,118,184,292,79,4,47,91
68000100046,260,359,287,518,356,248,131,-28,78,138,118,227
68000110001,15,-67,-1,18,63,20,-23,22,-11,-13,-61,15
68000110002,-53,44,10,61,92,18,27,-31,-23,3,42,57
68000110003,-49,-39,11,51,25,15,-21,32,-29,-38,-20,-26
68000110004,-21,-66,65,29,128,66,7,110,15,46,79,-5
68000110005,113,71,159,172,133,132,154,198,221,89,73,50
68000110006,-4,43,-50,21,19,-37,-15,-47,61,5,-41,-26
68000110007,-25,-11,10,-2,9,27,-13,-27,-10,-89,-37,4
68000110008,-4,-6,-36,15,-11,-19,20,-23,-26,-37,2,-23
68000110009,11,-9,-7,6,0,-30,-1,32,43,-21,-5,-13
68000110010,-50,-18,-23,31,-51,-1,49,99,25,-20,218,102
68000110011,-6,-28,-13,-18,4,38,-6,-20,9,-15,-6,-4
68000110012,-52,-9,23,-32,-48,-2,-7,-16,-2,-9,-18,33
68000110013,-13,0,-7,3,-1,9,13,-34,-8,2,-29,-2
68000110014,10,-2,19,38,35,2,-9,-32,-22,-24,-50,42
68000110015,-37,8,-6,-4,3,15,-7,11,9,-12,-23,9
68000110016,-49,-27,-67,-3,-56,-47,-27,-18,-44,-72,-10,3
68000110017,-24,-30,-34,-10,11,-15,29,-14,-32,-18,40,-36
68000110018,-18,-10,17,5,-9,-4,6,-22,0,-12,-4,-29
68000110019,-2,-8,-7,23,-10,-26,29,10,-36,-2,12,-12
68000110020,-3,-42,3,0,18,1,-11,-34,-3,-19,-13,-21
68000110021,-25,-6,-8,-25,9,32,-4,-12,-9,-18,-13,-18
68000110022,-15,8,-16,-19,6,-17,-23,-16,-23,21,-1,15
68000110023,-75,-47,-9,-9,-6,4,-10,-22,-28,14,-24,-43
68000120001,0,0,0,29,-1,55,-25,-37,55,-45,24,89
68000120002,0,0,0,-1,114,-121,-112,-52,-61,-26,-46,25
68000120003,0,0,0,73,-32,-23,19,-66,-39,-58,-28,47
68000120004,0,0,0,49,-13,74,33,98,75,61,219,179
68000120005,0,0,0,23,11,-1,11,-2,6,6,55,7
68000120006,0,0,0,14,21,-16,54,79,8,-1,-20,-37
68000120007,0,0,0,10,-39,-21,35,-44,9,-1,-15,-20
68000120008,0,0,0,-14,-15,-1,-2,-4,-6,-21,129,-20
68000120009,0,0,0,-5,-6,12,41,83,107,107,18,85
68000120010,0,0,0,-17,-25,9,52,-31,-23,45,-9,14
68000120011,0,0,0,83,11,7,-13,26,56,102,-3,-28
68000120012,0,0,0,54,70,22,-20,-30,17,-16,5,-16
68000120013,0,0,0,8,13,15,-15,-11,13,14,145,-4
68000120014,0,0,0,72,36,17,11,-11,-84,-50,-39,13
68000120015,0,0,0,134,113,76,5,-55,132,57,243,105
68000120016,0,0,0,30,-9,-26,39,48,5,-18,108,0
68000120017,0,0,0,-18,15,12,73,39,-3,-12,5,31
68000120018,0,0,0,47,46,70,63,-6,-4,-49,247,-7
68000120019,0,0,0,6,-29,21,11,6,-49,-21,35,-20
68000120020,0,0,0,-59,-12,-14,-33,-16,-24,-33,66,-1
68000120021,0,0,0,169,96,148,281,318,564,488,756,366
68000120022,0,0,0,245,178,330,297,222,287,340,486,301
68000120023,0,0,0,2,38,-13,-34,-15,-28,13,105,181
68000120024,0,0,0,249,189,285,115,59,63,81,545,205
68000130001,6,-2,33,29,36,19,74,45,35,49,54,50
68000130002,-23,13,46,-35,45,49,43,22,19,13,45,36
68000130003,27,19,20,9,15,16,67,11,16,34,22,-3
68000130004,-1,-22,37,-14,-9,19,39,21,14,56,63,33
68000130005,-10,18,17,15,8,43,37,-3,-15,4,-5,1
68000130006,-6,-7,49,39,56,4,35,35,-12,7,46,23
68000130007,-14,-2,39,20,48,47,105,-3,27,17,10,-7
68000130008,-21,-10,28,-2,37,41,39,16,25,40,49,-3
68000130009,-18,-34,1,13,26,45,30,17,20,45,55,20
68000130010,2,26,18,-57,0,30,52,-11,49,37,58,7
